,Unnamed: 0,Time,Tweet,User,Location,Retweets,Likes,sentiment
11,11,2022-11-23 23:30:26+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,windmillcharger,Living blue in Mississippi ,120,0,0
12,12,2022-11-23 23:28:10+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",mchastang84,,23,0,0
13,13,2022-11-23 23:27:10+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,KimTomp11872840,,120,0,0
14,14,2022-11-23 23:26:44+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",mudshark58,Terra Inlandia,24,0,1
15,15,2022-11-23 23:21:14+00:00,Hey ⁦@LeaderMcConnell⁩. First Mehmet Oz and now ⁦@HerschelWalker⁩. You sure know how to pick Senate candidates who reside in states other than the ones they are running to represent. Did you forget to read the qualification rule book? https://t.co/6Ure0wUMwh,bibliojoan,,0,0,1
16,16,2022-11-23 23:16:01+00:00,@LeenerTep @WTPAreTheNews @gorskon @step_withers @DiedSuddenly_ @elonmusk Doctors aren't immune to grifting. Look at Mehmet Oz.,skohayes,Kansas,0,1,0
17,17,2022-11-23 23:15:24+00:00,"@ReverendWarnock @HerschelWalker Pennsylvanians came through with denying NJ resident Mehmet Oz the Pennsylvania Seat in the U.S. Senate. If we were able to do this in PA, then Georgians can do the same with denying Texas resident Herschel Walker the Georgia seat in the U.S. Senate.  
#VoteWarnock",ThatABoy10,,2,8,0
18,18,2022-11-23 23:10:19+00:00,.@GOP candidate Mehmet's Oz's Senior Adviser⬇️for his governor's race in Pennsylvania. Guaranteed to have NOT read the Four Gospels. https://t.co/jHSvEhTDEw,CultrHack,"London, but on the move",2,11,0
19,19,2022-11-23 23:08:43+00:00,"RT @mattmccoin: There is no doubt that the losing candidate crowd of Kari Lake, Blake Masters, Mehmet Oz, &amp; Doug Mastriano would have easil…",stacichelle,,28,0,1
20,20,2022-11-23 23:07:06+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,jamisek1,Washington state,120,0,0
21,21,2022-11-23 23:05:01+00:00,"RT @KathyBielli: @DWUhlfelderLaw He's following the GOP play book is all. Mehmet Oz lives in NJ, ran in PA, and Josh Hawley lives in VA, bu…",VisionR50,"United States,",13,0,1
22,22,2022-11-23 22:54:32+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",anotherAKGorman,,24,0,1
23,23,2022-11-23 22:49:53+00:00,"@SarahTheHaider Left, obviously. And it's not hypothetical; we had that fight in the 1860s and the right lost bigly. But sure, if you fancy a fire team of Donald Trump, Mehmet Oz, and Tucker Carlson, you go with that.",IdiotTracker,,0,5,1
24,24,2022-11-23 22:47:42+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,cooltxchick,"El Paso, TX",120,0,0
25,25,2022-11-23 22:47:12+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",nelsonomicon,United States,24,0,1
26,26,2022-11-23 22:41:01+00:00,@GiuseppiEdward @JimmeryRanda @IAPolls2022 My last comment. Lets not forget Mehmet Oz and Don Bolduc also. I am sure that you and I want the same things for this country. And we will continue supporting who we want to lead us forward. My mind will not change about who I will support.,Justplainbob1,NY State,0,0,0
27,27,2022-11-23 22:40:13+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,NickKave,State of Confusion,120,0,0
28,28,2022-11-23 22:39:49+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,MaggieMay6405,"Pennsylvania, USA",120,0,0
29,29,2022-11-23 22:39:08+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,WontCaveDave,,120,0,0
30,30,2022-11-23 22:32:26+00:00,"RT @KathyBielli: @DWUhlfelderLaw He's following the GOP play book is all. Mehmet Oz lives in NJ, ran in PA, and Josh Hawley lives in VA, bu…",rleas,florida,13,0,1
31,31,2022-11-23 22:29:45+00:00,"Todd left to go to poker &amp; called to let me know that a Mehmet Oz sign had blown into our yard &amp; he “I’m sure you don’t want it there because ,… it looks like, you know” &amp; I immediately went out to put it in the trash where it belongs. I’m glad he understands. 😌",JennyLu_Who,"FollowTheCoordinatesExactly, PA",0,4,0
32,32,2022-11-23 22:29:26+00:00,"@TristanSnell So when Walker the Prop loses Georgia, he can disappear forever to his home state, much like MEHmet Oz did.",WhoWhatWTF,Here and Now,1,0,0
33,33,2022-11-23 22:24:41+00:00,"RT @KathyBielli: @DWUhlfelderLaw He's following the GOP play book is all. Mehmet Oz lives in NJ, ran in PA, and Josh Hawley lives in VA, bu…",TexanSad,,13,0,1
34,34,2022-11-23 22:24:38+00:00,"RT @KathyBielli: @DWUhlfelderLaw He's following the GOP play book is all. Mehmet Oz lives in NJ, ran in PA, and Josh Hawley lives in VA, bu…",Antonia99219423,"Fort Bliss, TX",13,0,1
35,35,2022-11-23 22:24:02+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,denver_rose,"Frederick, CO",120,0,0
36,36,2022-11-23 22:19:23+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",Rabidreader1970,Houston,24,0,1
37,37,2022-11-23 22:14:34+00:00,@TristanSnell When Josh Hawley and Mehmet Oz are your role models on how to represent a state. Not the one you live in - just pick a state. Any state.,ducksinmypool,Someplace I don’t read DMs ,3,76,1
38,38,2022-11-23 22:06:41+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",SanchoP85903660,"Middle Earth, USA",23,0,0
39,39,2022-11-23 22:05:09+00:00,"RT @mattmccoin: There is no doubt that the losing candidate crowd of Kari Lake, Blake Masters, Mehmet Oz, &amp; Doug Mastriano would have easil…",kedoolin,"Tucson, AZ",28,0,1
40,40,2022-11-23 22:01:45+00:00,@TristanSnell Why is Walker running in Georgia if he lives in Texas? @GOP  How is this legal? Another Mehmet Oz? I think so. Outcome? Doomed to FAIL.#HershelWalker,eastwestdevotee,,0,0,0
41,41,2022-11-23 21:53:45+00:00,"So. Walker is pulling an Mehmet Oz scheme. He's a carpetbagger.
No wonder he doesn't say how he's going to help Georgians. https://t.co/HD0OySyLHN",Layna2802Rose,,0,0,1
42,42,2022-11-23 21:48:26+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",RMaiden10,,23,0,0
43,43,2022-11-23 21:44:48+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",SusanLeeMuir3,United States,23,0,0
44,44,2022-11-23 21:38:14+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",fosveny,,24,0,1
45,45,2022-11-23 21:35:02+00:00,"""Mr. Trump was so weak that his hand-picked candidate for the open Senate seat in Pennsylvania, Dr. Mehmet Oz, got drubbed by a guy who suffered a stroke over the summer and could barely utter a coherent sentence,"" writes @josephcurl. 

https://t.co/NpRTjoJygB",WashTimesOpEd,"Washington, D.C.",0,2,0
46,46,2022-11-23 21:32:01+00:00,@DWUhlfelderLaw Got his tips from Mehmet Oz.,Laithiluin,,0,0,1
47,47,2022-11-23 21:30:27+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",PattyMarvel,"Cleveland, Ohio",24,0,1
48,48,2022-11-23 21:30:23+00:00,"RT @mattmccoin: There is no doubt that the losing candidate crowd of Kari Lake, Blake Masters, Mehmet Oz, &amp; Doug Mastriano would have easil…",Lori78986851,,28,0,1
49,49,2022-11-23 21:22:22+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",Rawkqueen1,"California, USA",23,0,0
50,50,2022-11-23 21:21:44+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,Timothy77490700,United States,120,0,0
51,51,2022-11-23 21:19:59+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,denisev8,"Oak island, NC",120,0,0
52,52,2022-11-23 21:18:18+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,TrumpWatchNews,"Florida, USA",120,0,0
53,53,2022-11-23 21:18:06+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",Internetbiz911,"Owen Sound, Ontario",23,0,0
54,54,2022-11-23 21:17:32+00:00,"RT @mattmccoin: There is no doubt that the losing candidate crowd of Kari Lake, Blake Masters, Mehmet Oz, &amp; Doug Mastriano would have easil…",okieandokwit,"Oklahoma, USA",28,0,1
55,55,2022-11-23 21:16:37+00:00,@DWUhlfelderLaw The mehmet oz effect.,Bheck1356Heck,,0,0,1
56,56,2022-11-23 21:14:25+00:00,"@DWUhlfelderLaw Ask Mehmet Oz, I am sure one of Walkers handlers did.",jimathegeek,"oakley, CA",0,0,0
57,57,2022-11-23 21:09:42+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,GildingChaos,"Willow Creek, EA ",120,0,0
58,58,2022-11-23 21:07:36+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,lynagn,"San Francisco, CA",120,0,0
59,59,2022-11-23 21:06:19+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",BairdDefay,,24,0,1
60,60,2022-11-23 21:03:01+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",Lawgirl318,,23,0,0
61,61,2022-11-23 20:58:37+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",zephyrzeitgeist,"Labelle, FL",24,0,1
62,0,2022-11-23 23:59:33+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,_gregleblanc_,,120,0,0
63,1,2022-11-23 23:56:42+00:00,"So Herschel Walker lives in Texas but is running in Georgia.

Mehmet Oz lived in New Jersey but ran in Pennsylvania.

Why don’t Republicans run where they live? Is it perhaps because anyone who knows them, would never ever trust them in office??",DemsInArray,"Chicago, IL",4,10,0
64,2,2022-11-23 23:54:59+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",anne_d13,Western States Pact,24,0,1
65,3,2022-11-23 23:45:38+00:00,@FrankMikeDavis1 He's obviously been taking lessons on how to Senator from Mehmet Oz,ny_city_man,"Upper West Side, Manhattan",11,105,1
66,4,2022-11-23 23:41:50+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,MaryjaneMjmalin,"Tennessee, USA",120,0,0
67,5,2022-11-23 23:41:38+00:00,"for at least a month...

[ yes that was snark-callback to Mehmet ""JerseyBoi"" Oz ] https://t.co/JDM2XPTXAq",HowardWerten,"NY, NY",0,1,1
68,6,2022-11-23 23:37:30+00:00,PA said “no way” to representation by carpet bagger Mehmet Oz! https://t.co/RMtEz3nLuY,dprnesq,San Francisco Bay Area,0,1,0
69,7,2022-11-23 23:36:24+00:00,RT @CultrHack: .@GOP candidate Mehmet's Oz's Senior Adviser⬇️for his governor's race in Pennsylvania. Guaranteed to have NOT read the Four…,AnsareSummers,ScotusSucks,2,0,1
70,8,2022-11-23 23:35:13+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,monicasloves,,120,0,0
71,9,2022-11-23 23:33:52+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,BeverlyFolkers,Illinois,120,0,0
72,10,2022-11-23 23:30:41+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,vegfoodzmeow,Delaware,120,0,0
73,11,2022-11-23 23:30:26+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,windmillcharger,Living blue in Mississippi ,120,0,0
74,12,2022-11-23 23:28:10+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",mchastang84,,23,0,0
75,13,2022-11-23 23:27:10+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,KimTomp11872840,,120,0,0
76,14,2022-11-23 23:26:44+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",mudshark58,Terra Inlandia,24,0,1
77,15,2022-11-23 23:21:14+00:00,Hey ⁦@LeaderMcConnell⁩. First Mehmet Oz and now ⁦@HerschelWalker⁩. You sure know how to pick Senate candidates who reside in states other than the ones they are running to represent. Did you forget to read the qualification rule book? https://t.co/6Ure0wUMwh,bibliojoan,,0,0,1
78,16,2022-11-23 23:16:01+00:00,@LeenerTep @WTPAreTheNews @gorskon @step_withers @DiedSuddenly_ @elonmusk Doctors aren't immune to grifting. Look at Mehmet Oz.,skohayes,Kansas,0,1,0
79,17,2022-11-23 23:15:24+00:00,"@ReverendWarnock @HerschelWalker Pennsylvanians came through with denying NJ resident Mehmet Oz the Pennsylvania Seat in the U.S. Senate. If we were able to do this in PA, then Georgians can do the same with denying Texas resident Herschel Walker the Georgia seat in the U.S. Senate.  
#VoteWarnock",ThatABoy10,,2,8,0
80,18,2022-11-23 23:10:19+00:00,.@GOP candidate Mehmet's Oz's Senior Adviser⬇️for his governor's race in Pennsylvania. Guaranteed to have NOT read the Four Gospels. https://t.co/jHSvEhTDEw,CultrHack,"London, but on the move",2,11,0
81,19,2022-11-23 23:08:43+00:00,"RT @mattmccoin: There is no doubt that the losing candidate crowd of Kari Lake, Blake Masters, Mehmet Oz, &amp; Doug Mastriano would have easil…",stacichelle,,28,0,1
82,20,2022-11-23 23:07:06+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,jamisek1,Washington state,120,0,0
83,21,2022-11-23 23:05:01+00:00,"RT @KathyBielli: @DWUhlfelderLaw He's following the GOP play book is all. Mehmet Oz lives in NJ, ran in PA, and Josh Hawley lives in VA, bu…",VisionR50,"United States,",13,0,1
84,22,2022-11-23 22:54:32+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",anotherAKGorman,,24,0,1
85,23,2022-11-23 22:49:53+00:00,"@SarahTheHaider Left, obviously. And it's not hypothetical; we had that fight in the 1860s and the right lost bigly. But sure, if you fancy a fire team of Donald Trump, Mehmet Oz, and Tucker Carlson, you go with that.",IdiotTracker,,0,5,1
86,24,2022-11-23 22:47:42+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,cooltxchick,"El Paso, TX",120,0,0
87,25,2022-11-23 22:47:12+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",nelsonomicon,United States,24,0,1
88,26,2022-11-23 22:41:01+00:00,@GiuseppiEdward @JimmeryRanda @IAPolls2022 My last comment. Lets not forget Mehmet Oz and Don Bolduc also. I am sure that you and I want the same things for this country. And we will continue supporting who we want to lead us forward. My mind will not change about who I will support.,Justplainbob1,NY State,0,0,0
89,27,2022-11-23 22:40:13+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,NickKave,State of Confusion,120,0,0
90,28,2022-11-23 22:39:49+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,MaggieMay6405,"Pennsylvania, USA",120,0,0
91,29,2022-11-23 22:39:08+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,WontCaveDave,,120,0,0
92,30,2022-11-23 22:32:26+00:00,"RT @KathyBielli: @DWUhlfelderLaw He's following the GOP play book is all. Mehmet Oz lives in NJ, ran in PA, and Josh Hawley lives in VA, bu…",rleas,florida,13,0,1
93,31,2022-11-23 22:29:45+00:00,"Todd left to go to poker &amp; called to let me know that a Mehmet Oz sign had blown into our yard &amp; he “I’m sure you don’t want it there because ,… it looks like, you know” &amp; I immediately went out to put it in the trash where it belongs. I’m glad he understands. 😌",JennyLu_Who,"FollowTheCoordinatesExactly, PA",0,4,0
94,32,2022-11-23 22:29:26+00:00,"@TristanSnell So when Walker the Prop loses Georgia, he can disappear forever to his home state, much like MEHmet Oz did.",WhoWhatWTF,Here and Now,1,0,0
95,33,2022-11-23 22:24:41+00:00,"RT @KathyBielli: @DWUhlfelderLaw He's following the GOP play book is all. Mehmet Oz lives in NJ, ran in PA, and Josh Hawley lives in VA, bu…",TexanSad,,13,0,1
96,34,2022-11-23 22:24:38+00:00,"RT @KathyBielli: @DWUhlfelderLaw He's following the GOP play book is all. Mehmet Oz lives in NJ, ran in PA, and Josh Hawley lives in VA, bu…",Antonia99219423,"Fort Bliss, TX",13,0,1
97,35,2022-11-23 22:24:02+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,denver_rose,"Frederick, CO",120,0,0
98,36,2022-11-23 22:19:23+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",Rabidreader1970,Houston,24,0,1
99,37,2022-11-23 22:14:34+00:00,@TristanSnell When Josh Hawley and Mehmet Oz are your role models on how to represent a state. Not the one you live in - just pick a state. Any state.,ducksinmypool,Someplace I don’t read DMs ,3,76,1
100,38,2022-11-23 22:06:41+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",SanchoP85903660,"Middle Earth, USA",23,0,0
101,39,2022-11-23 22:05:09+00:00,"RT @mattmccoin: There is no doubt that the losing candidate crowd of Kari Lake, Blake Masters, Mehmet Oz, &amp; Doug Mastriano would have easil…",kedoolin,"Tucson, AZ",28,0,1
102,40,2022-11-23 22:01:45+00:00,@TristanSnell Why is Walker running in Georgia if he lives in Texas? @GOP  How is this legal? Another Mehmet Oz? I think so. Outcome? Doomed to FAIL.#HershelWalker,eastwestdevotee,,0,0,0
103,41,2022-11-23 21:53:45+00:00,"So. Walker is pulling an Mehmet Oz scheme. He's a carpetbagger.
No wonder he doesn't say how he's going to help Georgians. https://t.co/HD0OySyLHN",Layna2802Rose,,0,0,1
104,42,2022-11-23 21:48:26+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",RMaiden10,,23,0,0
105,43,2022-11-23 21:44:48+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",SusanLeeMuir3,United States,23,0,0
106,44,2022-11-23 21:38:14+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",fosveny,,24,0,1
107,45,2022-11-23 21:35:02+00:00,"""Mr. Trump was so weak that his hand-picked candidate for the open Senate seat in Pennsylvania, Dr. Mehmet Oz, got drubbed by a guy who suffered a stroke over the summer and could barely utter a coherent sentence,"" writes @josephcurl. 

https://t.co/NpRTjoJygB",WashTimesOpEd,"Washington, D.C.",0,2,0
108,46,2022-11-23 21:32:01+00:00,@DWUhlfelderLaw Got his tips from Mehmet Oz.,Laithiluin,,0,0,1
109,47,2022-11-23 21:30:27+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",PattyMarvel,"Cleveland, Ohio",24,0,1
110,48,2022-11-23 21:30:23+00:00,"RT @mattmccoin: There is no doubt that the losing candidate crowd of Kari Lake, Blake Masters, Mehmet Oz, &amp; Doug Mastriano would have easil…",Lori78986851,,28,0,1
111,49,2022-11-23 21:22:22+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",Rawkqueen1,"California, USA",23,0,0
112,50,2022-11-23 21:21:44+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,Timothy77490700,United States,120,0,0
113,51,2022-11-23 21:19:59+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,denisev8,"Oak island, NC",120,0,0
114,52,2022-11-23 21:18:18+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,TrumpWatchNews,"Florida, USA",120,0,0
115,53,2022-11-23 21:18:06+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",Internetbiz911,"Owen Sound, Ontario",23,0,0
116,54,2022-11-23 21:17:32+00:00,"RT @mattmccoin: There is no doubt that the losing candidate crowd of Kari Lake, Blake Masters, Mehmet Oz, &amp; Doug Mastriano would have easil…",okieandokwit,"Oklahoma, USA",28,0,1
117,55,2022-11-23 21:16:37+00:00,@DWUhlfelderLaw The mehmet oz effect.,Bheck1356Heck,,0,0,1
118,56,2022-11-23 21:14:25+00:00,"@DWUhlfelderLaw Ask Mehmet Oz, I am sure one of Walkers handlers did.",jimathegeek,"oakley, CA",0,0,0
119,57,2022-11-23 21:09:42+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,GildingChaos,"Willow Creek, EA ",120,0,0
120,58,2022-11-23 21:07:36+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,lynagn,"San Francisco, CA",120,0,0
121,59,2022-11-23 21:06:19+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",BairdDefay,,24,0,1
122,60,2022-11-23 21:03:01+00:00,"RT @GermanRoots5: @PoliticsVerse It's likely Texas will let Hershel slide on this tax evasion.  

Walker is like Mehmet. Oz bought a PA hom…",Lawgirl318,,23,0,0
123,61,2022-11-23 20:58:37+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",zephyrzeitgeist,"Labelle, FL",24,0,1
124,0,2022-11-23 23:59:33+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,_gregleblanc_,,120,0,0
125,1,2022-11-23 23:56:42+00:00,"So Herschel Walker lives in Texas but is running in Georgia.

Mehmet Oz lived in New Jersey but ran in Pennsylvania.

Why don’t Republicans run where they live? Is it perhaps because anyone who knows them, would never ever trust them in office??",DemsInArray,"Chicago, IL",4,10,0
126,2,2022-11-23 23:54:59+00:00,"RT @scalzi: He's the Mehmet Oz of Georgia

https://t.co/N7zKfEyMRf",anne_d13,Western States Pact,24,0,1
127,3,2022-11-23 23:45:38+00:00,@FrankMikeDavis1 He's obviously been taking lessons on how to Senator from Mehmet Oz,ny_city_man,"Upper West Side, Manhattan",11,105,1
128,4,2022-11-23 23:41:50+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,MaryjaneMjmalin,"Tennessee, USA",120,0,0
129,5,2022-11-23 23:41:38+00:00,"for at least a month...

[ yes that was snark-callback to Mehmet ""JerseyBoi"" Oz ] https://t.co/JDM2XPTXAq",HowardWerten,"NY, NY",0,1,1
130,6,2022-11-23 23:37:30+00:00,PA said “no way” to representation by carpet bagger Mehmet Oz! https://t.co/RMtEz3nLuY,dprnesq,San Francisco Bay Area,0,1,0
131,7,2022-11-23 23:36:24+00:00,RT @CultrHack: .@GOP candidate Mehmet's Oz's Senior Adviser⬇️for his governor's race in Pennsylvania. Guaranteed to have NOT read the Four…,AnsareSummers,ScotusSucks,2,0,1
132,8,2022-11-23 23:35:13+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,monicasloves,,120,0,0
133,9,2022-11-23 23:33:52+00:00,RT @Spawn_03: The GOP is doing an awful job vetting it's candidates. First you had New Jersey resident Mehmet Oz running for a senate seat…,BeverlyFolkers,Illinois,120,0,0
